name,Tc
Ca1Fe2.94Co0.06As2,17
Ir1Sn4,0.93
Ca0.4La1.25Ba1.35Cu3O6.875,
Si0.01V0.99,4.66
La1.82Ba0.18Cu1O4,22
Al0.9Ge0.1Nb3,18.9
Nb0.5Re0.5,2
Y1Sr2Cu2.7Mo0.3O7-d,33.2
Sc1Os1B2,1.34
Bi2Sr2Ca1Cu2O8.291,89.1
Sm1Ba2Cu3O7-z,63.6
La1.83Sr0.17Cu1O4,34
Hg0.9Re0.1Ba2Cu1O4.41,94.5
Mo1Rh1,1.97
Y2Al1Ge3,4.5
Eu1Ba2Cu3O7-z,
La1Bi1S2F0.5O0.5,2.7
Tl0.6Zn0.4Ba2Ca2Cu3O9-z,117
B6La1,5.7
Bi1.6Pb0.4Sr2Cu2.8Mo0.2OY,98.4
Y1Ba2Cu3O6.45,52.5
La1.86Sr0.14Cu1O4,36
Mo0.8736Zr0.0364B2,7.92
Y1Ba2Cu3O6.602,59.4
Ca0.891La0.109Fe2As2,45.4
In0.82Te1,1.02
Pr1Os4Sb12,1.85
Y1Ba2Cu3O7-z,92
Tl2Ca1Ba2Cu2Oz,
Bi1.7Pb0.3Sr2Ca0.5Y0.5Cu2O8,41.3
Ho1Ba2Cu3O7,91.3
Ba0.797K0.203Fe2As2,17
Y1Ba2Cu3O7-Y,90
Tl0.5Ba2Ca0.5Mg1.5Cu2Ni1.5O10-z,100
Er1.2Mo6S8,
Bi2Sr2Ca0.85Y0.15Cu2O8+d,84
U1Pd2Al1.02Ga1.98,
Y0.85Ba1.95Ca0.2Cu4O8,91.6
Y0.95Ca0.05Ba2Cu2.95Zn0.05O6.89,65
Sr4Ca10Cu24O41,
Re0.976W0.024,3
Tl1.75Cd0.25Ba2Cu1O6,88
Nd0.6Ca0.4Ba0.6La0.4Cu3O6.83,84
Pr1Ba0.7Sr1.3Cu3O7,
Y0.7Ca0.1Pr0.2Ba2Cu3O6.95,77.1
La1Os1Ru3P12,7
Sr6Ca8Cu24O41,
Nb4Ni1Si1,7.7
Bi2Sr2Ca0.5Ga0.5Cu2Oz,76.1
Ce1Co1In4.5Cd0.5,1.35
Mn1Ni1Zr1,
Al0.175Nb0.775Zr0.05,10
C0.1N0.9Nb1,8.5
Bi2Ir1,3.96
I1Bi2Sr1.5Ca1.5Cu2OZ,63.2
La1Fe0.98Zn0.02As1O1,
Y0.8Ca0.2Ba2Cu3O6.53,80.9
Hg1,4.16
Bi2Sr2Ca0.4Gd0.6Cu2O8,
Ru2Y1,2.42
Er1Rh3B2,
La0.9Sr0.1Rh1O3,
Y1Ba2Cu3O6.9,91.4
Ho1Ba2Cu3O6.87,92.3
La1.842Nd0.008Sr0.036Ba0.114Cu1O3.98,31.7
Bi2Sr2Ca1Cu1.991Ni0.009O8+d,79.5
Au0.92Ga0.04In0.04,0.0682
B2Mg1,8.13
Bi2Ca2.5La0.5Co2OZ,
Re1Si2,
Sr2Pr1Nb1Cu2O8-d,
M0.23Ti1N1Cl1,10.5
La1.45Sr0.55Cu0.6Fe0.4O4,
Pb0.352Sn0.528In0.12Te1,3.6
Sm1Ba2Cu3O6.941,90.7
Mo0.9Re0.1,2.92
Co0.94Rh0.06U6,2
Tc0.3W0.7,5.75
Nb1C1N1,16.5
Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.78,44.6
La6.7Ca1.3Cu6Ni2O20,
Tl1Sr2Ca3Ce0.7Cu2O7-z,
Y1Ba2Cu2.979Zn0.021O6+z,83
Nb3Sn0.5Sb0.5,14.4
Bi2Pr0.5Ca1.5Cu2OZ,46.8
V1Ge2,
Sm1Fe1As1O0.85,55
Dy0.4Tb0.6Ni2B2C1,
Ce1Rh0.35Co0.65In5,1.38
Ce2Ir1In8,
Ca10Pt3.97Fe9.03As18,10.5
Sm2Fe3Si5,
Ba0.9Rb0.1Ti2Sb2O1,5.33
Os0.33Sr2Y1Cu2.67Oz,
Tl2Mo6Se6,6.5
La2.1Gd0.9Ca1Ba2.6Sr0.4Cu6.72In0.28O16.54,65
Sr1Fe2As2,
Nb0.25Ti0.75N0.98,10.5
Pb0.5Sr1.8Ba0.2Y0.8Ca0.2Cu2.5OZ,
Hg1Ba2Ca2Cu3Oz,133
Gd1.83Ca0.17Cu1O3.98,
Gd1Ba1.85Pr0.15Cu3O7.09,55.8
Fe1U6,3.9
Sr2Ru1O4,1
La1.85Sr0.12Ca0.016Ba0.014Cu1O3.99,34.1
Er1Ba2Cu2.85Co0.15O7-y,88.5
Sr1.9Ca0.1V1Fe1As1O3,25.8
Y0.8Ca0.2Ba2Cu3O6.78,84.2
Bi1.1Nb1Se3.1,2.36
Tl2Ba2Ca0.95Y0.05Cu1.88Co0.12O8+z,85.5
Y0.4Pr0.6Ba2Cu3O6.98,
Nd0.75Pr0.25Ba2Cu3O6.96,11.7
Bi2Sr1.8La0.2Cu0.8Co0.2Oz,
Y1Ba2Cu2.94Zn0.06OX,62
Zr1Ru0.99Rh0.01P1,10.1
Ta1Sr2Sm1Cu1O8-z,
Hg1.75Pb0.25Ba2Y1Cu2O8-z,
Gd1Ba1.5Sr0.5Cu3O6.63,16
Y2Br1.25Cl0.75C2,4.15
La1.87Sr0.13Cu0.9975Zn0.0025O4,28.92
Nb3Sn0.3Sb0.7,6.8
Ce0.9La0.1Rh1In5,1.6
Bi2Sr2Ca0.6Gd0.4Cu1.96LI0.04O8+Z,74
N1Ta1,4.84
Mg1B1.9C0.1,27
La1.85Ba0.15Cu1O4,29.1
Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.33,
Y1Ba2Cu3O7,90.7
Y1Ba2Cu2.95Fe0.05O6.84,76.4
Nb3Rh0.1Pt0.9,7.9
Os0.001Re0.999,1.71
Y2I1.75Cl0.25C2,10.7
Lu0.7Pr0.3Ba2Cu3O7-z,71
Rb0.75Fe1.6Se2,32
Pr1.85Ce0.15Cu0.99V0.01O3.98,22
H0.54Nb0.65Pd0.35,1.67
La1Rh1As1O1,
Pr1.84Ce0.16Cu1O4-z,16.9
Lu0.7Ca0.3Ba2Cu3O6.78,54
C0.6Pd1,1.3
Y0.85Ca0.15Ba2Cu2.85Co0.15OZ,87
Y0.8Zn0.2Ba2Cu3O7,43
Nb3Sn0.85Tl0.15,18.2
Lu0.8Pr0.1Ca0.1Ba2Cu3O7-z,78
Sr14Cu24O41,
Mo0.25Sr2Ce2.01Tb0.99Cu2.75O11+z,
Nb3Si0.6Sn0.4,6.5
Sm1Ba1.5Sr0.5Cu3O7-Z,70.7
Ce1Bi1S2F0.33O0.67,2.25
Ce1Pt3Al1,
Ba0.85Na0.15Ti2Sb2O1,5
Hg1Ba2Cu1O4.28,88
Hg0.8Ba2Cu1.2O4+Z,94
Tl0.25Li0.25Ba2Ca2Cu3Si0.5O7.835,111
Hg1.76Cl1.76Bi2Sr2Ca1Cu2Oz,
Ce1Co1In5,2.26
Er1Ba2Cu2.67Zn0.3Fe0.03O6.88,
U1Pd2Al3,1.93
Be13Ge1,
Fe1.02Te0.8Se0.2,13.6
Y1Ba2Cu3O7-y,90
Ba2Ca2Cu3OZ,124
Y0.7Pr0.3Ba2Cu3O7-z,64
Y1Ba2Cu3F1.11O6,45
La3Te4,4.61
La0.87Sr0.13Fe1As1O1,20
N1.07Nb1,14.4
B2Mg1,38.3
Cu0.4Mg0.3Si0.3,
Re30Zr70,2.69
Ho1Ni2B2C1,8
Bi2Ca2.5Sm0.5Cu2O8.33,22
Mo0.15Nb0.68Pd0.17,1.22
Nb0.83Sb0.17,1.95
Y1Ba2Cu3O7,95.5
Gd0.001Th0.999,1.11
Rh0.04Zr0.96,3.8
Nd2Ba4Cu7O14.525,66
Lu0.81Gd0.19Ni2B2C1,6.155
Hg1Ba2Ca2Cu3O8+d,
Cs1,1.5
S2Ta1,1.9
Y0.7Pr0.3Ba2Cu3O6.5,0
Nb2.5Sn1Ta0.5,17.6
La2.6Ba3.4Cu6O14.06,26
Gd0.75Ca0.25Ba2Cu3Oz,80
La1Fe1As0.7P0.3O1,10.8
Hg1Ba2Ca1Cu2O6+z,128
M1Ta1S2,3
Nd1.95Ce0.05Cu1O4-Z,
Bi2Sr2Ca1Cu2O8.16,85
Tl0.5V0.5Sr2Ca0.8Y0.2Cu2Oz,100
La1Pd2Ge1,
Dy1Ga6,5.9
Sr2Ca12Cu24O41,5.18
Y1Ba2Cu3O7,92
Ba2Ca4Cu5C0.4B0.6O3+z,120
Y1Ba2Cu3O6.96,92
B2Mg1,38.3
Lu5Ir4Si9C1,3.74
Mg0.85Zn0.15C1Ni3,4.12
Ca2Sr2Cu3Ga1O9,73
Er1Ba2Cu3O6.92,90
Th1Ir1.3Os0.7,2.36
Mg1.9Cu0.1B12,37.3
Ru1Sr2Gd1Cu2O8,
Ge2Hf1,2.2
Ce1Ir1In5,0.4
La1.89Ba0.11Cu1O4,17.8
Tl2Ba2Ca0.95Y0.05Cu2O8+z,106.5
Nb0.84S0.16,5.6
In0.15Nb3Sn0.85,18.26
Fe2As2Ca4Sc2.01Ti0.99O7.5,31
Y1Ba2Cu3Li0.02O7-Z,89.1
Fe1Te0.65Se0.35,15
Sr2Cu1O3.01,
Nd1Ni2B2C1,
Y1Ba2Cu3O6.78,69.2
Y1Ba2Cu3O6.93,92
Li2Pd3B1,7.1
La1.85Sr0.15Cu1O4,36
C1Ba2Cu1O4+z,
W0.25Sn0.875Mo6S8,13.635
Ba0.91La0.09Fe2As2,7.76
K0.8Bi1.2O3,8.7
Y1Ba2Cu2.94Zn0.06Oz,
Pr0.75Nd0.25Os4Sb12,1.48
Se3Ta1,2.3
Bi2Pr0.5Ca2.5Cu2O8+Z,30
Mg1B1.924C0.076,36.2
K0.8Fe2Se2,33
As3Pt2,
Pd1Te1,2.3
C0.05Si3V5,
Y0.7Pr0.15Ca0.15Ba2Cu3O7-z,75.8
Ba1Fe1.857Co0.13Mn0.013As2,18
Hg0.92Ba2.05Cu1.03O4.065,91.6
Hg1Sr2La1Cu2O6+z,28
Ti0.12V0.88,
La6Sr2Cu8O19+z,
Sn18.39Er4.61Rh6,
Ce1Fe1As1F0.12O0.88,47
Mg0.99Pb0.01B2,35.9
Pb0.7V0.3Sr2Ca0.6Er0.4Cu2OZ,58.8
Y1Ba2Cu3O7-d,92.3
La1.86Ba0.14Cu1O4,13.3
Ca10Pt3.474Fe9.526As18,11.85
La1.73Sr0.27Cu0.94Mn0.06O4,37
Tl2Ba2Cu1O6+z,78
Y2C2I2,9.97
Sm1Sr2Cu2.7Mo0.3OZ,31.5
Pb1Mo6S8,
Li1M1Fe2Se2,45
Sr2La1Cu2F1O5,
La2Cu1O4.08,30
Fe1Se1,9.9
V1,5.16
Ga0.19Nb0.81,13.3
La1.8Sr0.2Ni1O4+Z,
Nb3Ge0.2Pb0.2Sn0.6,17.84
Ca10Pt3.41Fe9.59As18,7.38
Ir0.9Pt0.1,0.066
Y1Ba2Cu3.98Zn0.02O8,47
Fe0.05Rh0.04Ti0.91,3.9
Bi1.64Pb0.36Sr2Ca0.79Y0.21Cu2O8+z,86
B6Y1,6
Bi2Sr2Ca1Cu2O8.16,86
Nd1.85Ce0.15Cu1O4,19.4
C0.987Ta1,9.7
Nd1.85Ce0.15Cu1O4-d,24
La1.85Sr0.15Cu1O4,37
Bi2Sr2Ca0.8Y0.2Cu2O8+z,
La1Fe1P1O1,4.8
Er1Ni2B2C1,9.5
N12.8Nb1,16.1
La1.7Nd0.3Ca0.6Ba2Cu4.6O11.892,78
Ni33Zr67,2.6
Y1Ba2Cu3O6.95,92.4
Nd1Fe1As1F0.3O0.7,46
Fe1Te1,
Cu4Ba2Ca2O8+Z,67
Nb3Al0.05Sn0.95,18.2
La1.85Sr0.15Cu0.98Mg0.02Oz,15.9
Ba0.241K0.759Bi1O3,
Pt1V3,2.63
La1Fe4P12,4.1
Pd2Al1Y1,
Cu0.06Ti1Se2,2.5
Er1Rh4B4,8.66
Na0.016Pb0.984,
Sb0.04Sn0.96,3.76
Ir3Th7,1.52
Ca1.9K0.1Cu1Cl2O2,18
Y1Ba2Cu2.775Zn0.225O7-d,13.4
La1.983Sr0.017Cu0.8Zn0.2O4,
Pb0.4Sn0.4In0.2Te1,4
Ba0.95K0.05Ti2Sb2O1,4.25
Bi2Sr1La1Cu1O6.6,
La0.99Lu0.01,5.6
C0.55Sr2.03Ca0.62Y0.35Cu2.35O6.79,60
Ag2S1,
M0.17Ti1S2,
Tm1Pd2Sn1,1.92
Hg1Tl2Ba4Ca2Cu4OZ,117.5
K3C60,
Bi1Nb3,3.05
Bi2Sr2Ca1Cu2O8+z,72.6
Hg0.75Re0.25Sr2Ca2Cu3Oz,100
Er0.75Ca0.1Hf0.15Ba2Cu3O6.796,73.6
Tl2Ba2Ca0.85Y0.15Cu1.88Co0.12O8+z,61.6
Zr1Ru1P1,13
Li0.17Rb1Ca2Nb3O10,
Ca0.2La0.8Ba1.55La0.45Cu3Oy,15
Nb80Ga19Fe1,15
Y1Ba2Cu2.82Zn0.18Oz,
Nd2Cu1F0.3O3.7,25
La1.85Sr0.15Cu0.991Ni0.009O4,30
Y1Ba2Cu3O6.75,83.65
V0.7Zr0.3,8.6
Ba1Fe1.52Ru0.48As2,15.55
Y1Ba2Cu3O7-X,130
Bi2Sr1.6Pb0.4Cu1O6.172,
La1Fe1As1F0.14O0.86,12.9
Hf2Rh1,1.54
B2Mg1,38
Lu0.85Pr0.15Ba2Cu3O7-z,82.5
Bi0.3Pb0.7,8.63
Mo0.5Re0.395,10.6
Y1Ba2.85Nd0.15Cu3O7-z,93.2
Mo0.57Re0.43,10
Pb0.6Cu0.4Sr1La1Cu1O5.06,37.8
Sm1Fe0.8Ru0.2As1F0.15O0.85,16.9
M1Ti1N1Cl1,15.5
Hg1Sr2La0.333Ce0.667Cu2O6+z,
Nb1S3Sn1,2.85
O1V3Zr3,7.5
Cu1Y2,
Al0.005V0.995,4.82
Zr33.3V45.5Nb21.12,4.36
Bi1.8Pb0.2Sr1.61La0.39Cu0.99Ga0.01Oz,21.8
Al0.04Au0.92In0.04,0.0555
Eu1Ba2Cu2.97Zn0.03OZ,70.6
Ce1Pt3Si1,0.745
La0.15Ce0.85Ru2,5.872
C0.5Ba2Ca3Cu4.5OZ,C)1234
La1.55Sr0.15Na0.3Cu1O4,37
Y2Fe3Si5,
Y0.8Pr0.2Ba2Cu3OZ,71.3
As0.15Ga0.15Nb3Sn0.7,18.01
Hg1Ba2Cu1O4+z,97
Na0.26Co1H2.6O3.3,2.4
Pb1.16Ti2Se5.16,3.25
Ca1.85Na0.15Cu1Cl2O2,23.45
Lu1Rh4B4,8.61
Hg1Sr2La0.333Ce0.667Cu2O6+z,40
Y1Ba2Cu3O6.829,57.7
La1.85Sr0.016Ca0.074Ba0.06Cu1O4.01,25.4
Au1Mg1,
Nb0.5Sn0.5,17.91
Li2Pd2.85Ni0.15B1,7.58
Th1Bi1S2O1,
Ba1Li0.05Ti2As2O1,
Sr1Fe2As2,38
Tl2Ba2Ca2Cu3O10+Z,119
Ir3V1,
V3Ga0.9Sn0.1,10.7
B1Th1,
Tm1Ba2Cu4O8,78.6
La0.98Nd0.02Pt1Si1,3.42
B2Mg1,39.3
La1.85Sr0.15Cu0.9825Co0.0175O4,13.2
Nb0.75Ti0.25,10.02
Lu1S1,1.1
Nd1.85Ce0.15Cu1O4,20.9
V2Hf0.9Nb0.1,9.93
La2Cu1O4.32,37.5
La1.9Sr0.1Cu0.99Zn0.01O4,14
Y1Ba2Cu2.85Zn0.15O7-z,42
Fe0.97Zn0.03Se0.3Te0.7,11.8
Y1Ba2Cu2.98Zn0.02O7-y,84.8
La1.99Sr0.01Cu1O4.13,40
La1Tl1.5Sn1.5,1.5
La1.78Sr0.22Cu1O4,
Ga1Nb3,16.1
Sn0.98In0.008Te1,
La1Ni0.84Bi2.04,4.41
Y1Ba2Cu2.82Ga0.18O7-Z,58.2
Sn1Ti3,
La0.3Y0.7Fe1As1O1,
Pr1Fe0.9Co0.1As1O1,13.8
Gd1Ba2Cu3OX,93.4
La1.5Ba1.4Ca0.1Cu3O6.912,16
Au0.2Sn0.8,2.38
Al1Cu1Zr1,
Nd0.97Ca0.015Th0.015Ba2Cu3O7-z,90.4
Sr1.9K0.1Cu1CO5,
B6Y0.99Yb0.01,
Nb0.005Zr0.995,1.86
Er0.4Pr0.6Ba2Cu3OZ,
Y0.7Pr0.3Ba2Cu3O6.95,62.5
Pb0.5Cd0.5Ho1.6Ce0.6Cu2Oz,
La1.85Sr0.15Cu0.984Zn0.016O4+z,19
Ge0.5Cu0.5Sr2Ca1.9Y0.1Cu3O9.3,81.5
Nd1.87Ce0.13Cu0.98IN0.02O4-Z,19.5
Y1Ba2Cu3O6.2,
Ba0.47K0.53Bi0.979Pr0.021O3,4.5
U1Ni2.02Al3,1.14
Pb2Sr2Pr1Cu3O8,
La1.85Ce0.15Cu1O4,8.5
La1.8Sr0.2Cu0.99Zn0.01O4,26.4
Ce1Fe1As1D0.3O0.7,47.2
Bi2Sr1.9Ca1Cu2O8+y,88.75
Mn1U6,2.32
Pb0.5Cd0.5Sr2Tb0.7Ca0.3Cu2O7,
Ag1Mo6S8,7.7
Si0.25V0.75,16.65
Gd0.5Ca0.5Sr0.7Ba1.3Cu2.6C0.4O7-z,78
Y2Os3Si5,
Nb1Ir1Si1,
Hg0.5Pb0.5Sr3Ba1Cu3C1O7,
Ba0.77K0.23Fe2As2,24
C60K3,19.3
Ba1Fe1.28Ru0.72As2,8.95
Bi2Rh1,2.2
Ge0.3Cu0.7Sr2Ca3Cu4O11.05,7
Bi2Sr1.9Ba0.1Ca1Cu2Oz,87.7
Tl2Ba2Cu1O6+z,80
Au5Ca1,0.34
Y1Ba2Cu3Se0.25OZ,40
La5Ru2,2.35
Y1Ba2Cu3O6.61,58.7
Ba1Fe2As2,
Tm1Ba2Cu3O7,90.4
Y0.5Ca0.5Ba1.1La0.9Cu3O7.15,70
Tl0.79Bi0.25Sr1.6Ba0.4Ca2Cu3OZ,115
Ca1Hg3,1.6
Au0.2Pd1.8In1Y1,1.24
Nd0.95Pr0.05Ba2Cu3O6.65,26.7
La1.73Sr0.27Cu0.94Ti0.06O4,30
Tl2Ba2Ca1Cu2O8,108.7
Lu1Rh1Sb1,
La1.85Sr0.15Cu1O4,37
Sm1Ba2Cu3O6.95,95
La1Fe1P1O1,3.3
La2Cu1O4,
La1.2Ba1.8SrCu3Oz,44
Gd1Ba2Cu3OX,93
Y0.7La0.3Ba2Cu3O6.92,83
V0.73Si0.25Al0.02,14
Bi3Ni1,4.06
U1Ru2Si2,
Nd2Cu1O4,
Ba1Pt2As2,2.13
Bi2Sr1.34La0.66Cu1O6,20
V3Ge0.9Al0.1,8.8
Ho1Ni1.98Co0.04B2C1,3.7
Tm2Cu2O5,
Er0.8Lu0.2Ni2B2C1,10.8
Li2Pd3B0.9Al0.1,7.49
La1.82Ca0.18Cu1O4,33
Bi2Sr1.6La0.4Cu1O6.29,30.6
Bi1.6Pb0.4Sr2Ca3Cu3.996Ag0.004OZ,108.4
Cd1Hg1,2.15
Ir2U1,
Ru0.46V0.54,4.92
La1.65Nd0.2Ca0.122Ba0.028Cu1O3.99,27.1
Lu3Si5,7
Ga0.9Cd0.1Sr2Y0.7Ca0.3Cu2O7+z,32.5
Y1Ba2Cu3OZ,90
Ba0.6Rb0.4Fe2As2,34
Y1Ba1.75Sr0.25Cu4O8,
Mg1Mo6S7,2.72
Hg1Ba2Cu1O4+Z,72
Ba1Fe1.922Rh0.078As2,14
La1.75Sr0.25Cu1O4-Y,23.3
Cd2Re2O7,1
La1Ba1.5Ca0.5Cu3O7.16,
Fe1Se0.39Te0.61,14
Am1,0.79
La0.9Y0.1Ni1C2,2.29
Cd1Tl0.7Ba1Cu1O4.5,52.5
Mo6.35Pb1S8,12.6
Y1Ba2Cu2.75Ni0.25O7-Z,73.8
Nb3Rh0.98Ru0.02,2.42
Bi2Sr2Ca1Cu2OZ,87.5
Ge1Nb3,4.8
Lu0.3Pr0.7Ba1.7Sr0.3Cu3O6.9,
Bi1In2,5.87
Y1Sr2Cu2.1B0.9O7,
Er0.5Y0.5Ba2Cu3O7-z,91.8
Sn0.672Ge0.168In0.16Te1,1.93
Bi0.35In0.65Sr2Gd1Cu2Oz,
Mo5.1Pb0.9S6,13.2
La1Ba2Cu2.9Fe0.1Oz,
Li1Fe1As1,16.8
Sr2V1Fe1As1O3,33
V0.784Ga0.172Al0.044,9.4
Y1Ba2Cu3.92Ni0.08O8,55.1
Bi2Sr2Ca1Cu1.92Co0.08Oz,68
As1Ru2,
Y2I0.6Br1.4C2,6.4
Sb2Yb1,1.3
Y0.8Pr0.2Ba1Sr1Cu3O6.95,
Bi3Ca1,1.7
Bi2Sr1La1Cu1O6.5,
Sm1.85Ce0.15Cu1O4,17
Rb0.75Fe1.6Se0.6S1.4,
C60Rb3,30.9
La1Ba2Cu2.9Fe0.1OZ,10
Ba1Fe1.906Co0.042Cu0.052As2,11.6
Cs3C60,40
Nb1Pt1Si1,1.24
B2Mg1,40.36
Ba0.77K0.23Fe2As2,16.5
Ba0.7K0.3Bi0.7Pb0.3O3,14.6
La1Fe0.9997Mn0.00025As1F0.11O0.89,22.8
Bi1Ca1Sr1Cu2Oz,75
Y1Ba1.9La0.1Cu3O7.06,91.9
Rb1Os2O6,6.32
Pr1Fe1As1H0.6O0.6,49.7
Bi4Pb0.5Sr3Ca3Cu4OZ,
O3Tl0.03W1,2.14
Ti0.5V0.5,6.71
Co1Zr2,5.2
Tl1Sr2Ca1Cu2F0.2OZ,40
Y1Ba1.7La0.3Cu3OZ,83.2
Bi1.6Pb0.4Sr2Ca2Cu3F0.8Oz-0.8,109.9
Sn0.979In0.009Te1,
Y1Ba2Cu2.91Zn0.09O6.68,60
Eu1Ru4B4,
Y1Ba2.92Pr0.08Cu3O7-z,91.2
Y0.85Pr0.15Ba2Cu3O6.84,75
H0.05Nb0.95,7.83
La1.8Sr0.2Cu0.98Ni0.02O4,
Bi1.4Pb0.6Sr2Ca1.4Ga0.6Cu3O7,70.6
Mn2.91V0.09Si1,
Y1Ba2Cu3OX,91.9
Sr0.84Nd0.16Cu1O2,40
Sr1Fe1.75Co0.25As2,13.3
Ba1Pb0.75Bi0.25O3,10.5
Ru1Sr1.98La0.02Gd1Cu2O8,30
Sm1Ru4P12,
Y2Ba4Cu7O14.46,46
Na1Fe0.9875Co0.0125As1,13.9
Nd1.35Pr0.15Ce0.5Sr2Cu2Nb1O10-z,11.3
La1.2Ba1.5Ca0.3Cu3O6.93,60
Lu1Ni2B2C1,16.6
Hg1Ba2Ca1Cu2O6.3,100
Ba1Fe1.75Co0.25As2,22
Pr0.8Sr0.2Fe1As1O1,15
La1Sn3,6.43
Nb1Ru1P1,
V3Si0.9Al0.1,14
La1.9Sr0.6Ca0.5Cu2O6.062,
La1.943Sr0.13Cu1O4,33.3
Hf2Ir1,
Nb0.5Sn0.5,17.5
B2Mg1,38.3
Al2Ca1Si1,5.8
Fe1.08Te0.55Se0.45Ox,14.5
Tb1Sr2Cu2.7Mo0.3OZ,31
K0.8Fe2Se2,32.25
Bi2Sr2Ca0.5Pr0.5Cu2O8.329,5.1
Ru1Ti1,1.07
Pd1Te1.04,2.45
Li1Fe1As1,16.8
Pr0.6Ce0.4Pt4Ge12,
Tl1.9Ca0.03Ba2Cu1OZ,84
La1Ni1C2,2.9
Tl1Sr2Ca1Cu2O6.76,21
Y1Sr2Cu2.8P0.2O0.8+z,
Hg1Ba2Ca2Cu3O8+d,133.5
Ba1Rh2P2,1
La2.5Y0.5Ca1Ba3Cu6.3Fe0.7O16.627,51
Y1Ba2Cu3O6.49,59.53
Nd1.85Ce0.15Cu1O4,24
V0.045Cr0.855Al0.1,
Pd2.8S1,1.63
Y1Ba2Cu3O7,92
La2.1Y0.7Ca1.4Ba2.8Cu7O16.433,79
Gd1.1Sm0.75Ce0.15Cu1O4,
Ge1Rh1,
Cr3Ga1,
Y0.8Ca0.2Ba2Cu3O6.7,76.7
Sm1Fe1As1F0.3O0.7,43.5
Eu0.012La0.988,2.15
Bi1Sr0.75Nd0.25Cu1OY,14.96
Er1Ba2Cu3O6.25,
Pb0.5Cd0.5Sr2.2Y0.5Ca0.3Cu2O7-d,
Ce1Fe1As1O1,
Y1Ba2Cu2.95Zn0.05OY,74.7
Tl1Ba0.3Sr0.7La1Cu1O5,30
Sr0.2La0.9Gd0.9Cu1O4,
La1.89Sr0.11Cu1O4,24.5
Ba1Fe1.772Co0.228As2,10.6
Y1Ba2Cu2.85Co0.15Oz,68.6
Na0.16M1Ti1N1Cl1,7.4
Tl2Ba2Cu1O6+Z,
Ca0.32Na0.68Fe2As2,33
Ce1Fe1As1F0.05O0.95,11.7
Tl1Sr2Ca0.65Ce0.35Cu2O7-z,60
Ba0.19K0.81Bi1O3,8.4
Y1Ba2Cu2.79Zn0.21O7-d,20.2
La1.85Sr0.15Cu1O4,36
Ga20.5V79.5,9.7
Pb1,7.17
K0.2Sr0.8Fe2As2,13
Ga0.45V0.55,
Y1Ba2Cu3O7-X,92
Be21Ni5,0.72
Eu1.85Ce0.15Cu1O4,8
Ca1Fe1As1F0.8H0.2,29
Be22Mo0.3Re0.7,8.6
Nb1,9.16
Y0.4Pr0.6Ba1.7Ca0.3Cu3O7-z,29
Hg0.8Cr0.2Ba2Ca1Cu2O6.1,115
La1Pt2.2B2C1,6.5
Sr1.6Ba0.4Cu1F2O2,60
Hg0.7Pb0.3Sr2Ca2Cu3OY,110
Y2Ba4Cu7O14.33,22
Ba1Co2As2,
Au2Bi1,1.84
C8Rb1,0.023
La2Cu1O4.03,25.8
Ni1P3,
Hf0.8Mo0.2,2.89
V0.743Ga0.181Al0.076,12
Gd1Ba1.8Sr0.2Cu3OX,94.7
Nb0.15Zr0.85,6.5
La1Fe1P1O1,4.1
Hg1Ba2Ca3Cu4Oz,111
Y1Ba2Cu3OY,91.9
Y0.925Ba1.975Ca0.1Cu3Oz,84.2
Y1Ba2Cu3H0.31O6.54,47.3
Nb0.7Ta0.3,6.8
Eu1Ba2Cu3O7-Z,92
Bi1.8Pb0.3Sr2Ca2Cu3Oz,106.35
Y1Ba2Cu3O7-X,88.8
Nb77Sn13.8Al6.9Ge2.3,13.3
Hg1Ba2Ca2Cu3O8+d,
Eu0.3Pr0.7Ba2Cu4O8,
Ge0.7Mo1,1.2
Yb0.5Pr0.5Ba1.7Sr0.3Cu3O6.93,30
Y1Ba2Cu2.94Fe0.06H1O7,30
Lu1.8Ba0.2Cu1O4,71.9
La1.9Sr0.1Cu0.98Zn0.02O4,
Y1Ba2Cu4O8,
Bi4Sr4Gd2Cu4O16+Y,
Tl1Sr2Ca2Cu3Oz,107
Bi3.9Pb0.1Sr3Ca3Cu4OZ,72
Hf0.63Ni0.25Re0.12,
C0.8N0.2Sr2Cu1O5.3,33
Pr1Os4Sb12,1.83
Ru1Sr1.94La0.06Gd1Cu2O8,
La0.6Ca0.2Pr0.2Ba1.5Sr0.5Cu3O6.809,47
Ca0.85La0.15Fe1As2,35
Co1Ta2,0.82
Eu1Ba2Cu4O8,67
La1.7Sr0.3Cu0.9Mn0.1O4,37
Tl5Ba5Ca2Cu6OX,106
La1.85Sr0.15Cu0.96Zn0.04O4,
La1.85Sr0.15Cu0.97Ni0.03O4,12.7
Tb5Os4Si15,3.2
Nb3Al0.67Zn0.33,17.3
Ca9.68Ho0.32Pt3Fe10As18,19.5
Tl1Sr2Ca1Cu2O6.78,
La1.9Ba0.1Cu0.99Ga0.01O4,14.3
Tl1,
Pb2Sr2Y1Cu3O8+Z,
Nb0.05Re0.75Ta0.2,9.8
Si0.263V0.737,15.8
Pb0.6V0.4Sr2Ca0.6Er0.6Cu2OZ,62
